settlements.month	settlements.open	settlements.high	settlements.low	settlements.last	settlements.change	settlements.settle	settlements.volume	settlements.openInterest	updateTime	dsHeader	reportType	tradeDate	empty	nr
MAR 22	-	-	-	-	-.375	51.450	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
APR 22	-	-	-	-	-.400	51.550	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
MAY 22	-	-	-	-	-.400	51.675	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
JUN 22	-	-	-	-	-.400	51.825	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
JLY 22	-	-	-	-	-.375	51.900	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
AUG 22	-	-	-	-	-.375	51.975	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
SEP 22	-	-	-	-	-.375	52.075	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
OCT 22	-	-	-	-	-.400	52.200	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
NOV 22	-	-	-	-	-.375	52.350	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
DEC 22	-	-	-	-	-.400	52.500	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
Total							14,021	5,162	Thursday, 11 May 2017 10:33 PM	E-mini Crude Oil Future	Final	05/09/2017	FALSE	452
JUN 17	1.4900	1.4900	1.4900	1.4900	-.0280	1.4900	1	1	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
JLY 17	-	-	-	-	-.0280	1.4930	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
AUG 17	-	-	-	-	-.0250	1.4910	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
SEP 17	-	-	-	-	-.0230	1.4810	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
OCT 17	-	-	-	-	-.0220	1.3720	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
NOV 17	-	-	-	-	-.0220	1.3510	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
DEC 17	-	-	-	-	-.0210	1.3360	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
JAN 18	-	-	-	-	-.0210	1.3350	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
FEB 18	-	-	-	-	-.0200	1.3450	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
MAR 18	-	-	-	-	-.0190	1.3640	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
APR 18	-	-	-	-	-.0180	1.5490	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
MAY 18	-	-	-	-	-.0170	1.5570	0	0	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
Total							1	1	Thursday, 11 May 2017 10:33 PM	E-mini RBOB Gasoline Future	Final	05/09/2017	FALSE	453
JUN 17	1227.25	1228.50B	1214.25	1221.00	-11.00	1216.00	262	710	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
AUG 17	1228.00	1228.50B	1221.00	1224.50	-11.00	1219.50	11	39	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
OCT 17	1232.00	1232.00	1232.00	1232.00	-11.00	1223.00	1	9	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
DEC 17	1230.50	1230.50	1230.50	1230.50	-11.00	1226.25	5	18	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
FEB 18	-	-	-	-	-11.00	1229.50	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
APR 18	1238.75	1238.75	1238.50A	1238.75	-11.00	1233.00	1	0	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
JUN 18	-	-	-	-	-11.00	1236.50	0	1	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
AUG 18	-	-	-	-	-11.00	1240.25	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
OCT 18	-	-	-	-	-11.00	1244.00	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
DEC 18	-	-	-	-	-11.00	1248.00	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
FEB 19	-	-	-	-	-11.00	1252.00	0	0	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
Total							280	777	Thursday, 11 May 2017 10:33 PM	E-mini Gold Futures	Final	05/09/2017	FALSE	454
Total							-	-		Asian Platinum Future	Final	05/09/2017	FALSE	455
Total							-	-		Asian Gold Future	Final	05/09/2017	FALSE	456
Total							-	-		Asian Palladium Future	Final	05/09/2017	FALSE	457
MAY 17	16.145	16.205B	16.005A	16.130	-.191	16.008	89	274	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
JUN 17	16.250	16.265B	16.030	16.155	-.196	16.033	288	914	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
JLY 17	16.235	16.315	16.060	16.185	-.191	16.067	71,603	149,072	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
SEP 17	16.295	16.380B	16.125	16.240B	-.192	16.136	3,201	14,527	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
DEC 17	16.450	16.480B	16.225	16.355	-.194	16.234	1,656	26,026	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
JAN 18	-	-	-	-	-.195	16.267	13	31	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
MAR 18	-	-	16.335A	16.335A	-.197	16.335	106	862	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
MAY 18	-	-	16.505A	16.505A	-.197	16.409	65	311	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
JLY 18	-	-	16.580A	16.580A	-.197	16.484	0	261	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
SEP 18	-	-	-	-	-.197	16.559	0	16	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
DEC 18	-	-	-	-	-.197	16.670	0	1,142	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
JAN 19	-	-	-	-	-.197	16.716	0	38	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
MAR 19	-	-	-	-	-.197	16.756	0	0	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
JLY 19	-	-	-	-	-.197	16.820	0	0	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
DEC 19	-	-	-	-	-.197	17.007	0	76	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
JLY 20	-	-	-	-	-.197	17.229	0	1	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
DEC 20	-	-	-	-	-.197	17.433	0	36	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
JLY 21	-	-	-	-	-.197	17.606	0	0	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
DEC 21	-	-	-	-	-.197	17.779	0	0	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
Total							77,021	193,587	Thursday, 11 May 2017 10:33 PM	Silver Future	Final	05/09/2017	FALSE	458
Total							-	-		Cotton TAS Future	Final	05/09/2017	FALSE	459
JLY 17	-	.7770B	-	.7748A	+.0024	.7743	0	0	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
OCT 17	-	-	-	-	-.0044	.7435	0	0	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
DEC 17	-	.7356B	.7312A	.7323B	-.0029	.7304	0	1	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
MAR 18	-	-	-	-	-.0039	.7271	0	1	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
MAY 18	-	-	-	-	-.0048	.7278	0	0	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
JLY 18	-	-	-	-	-.0048	.7278	0	0	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
OCT 18	-	-	-	-	-.0048	.7069	0	0	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
DEC 18	-	-	-	-	-.0006	.7102	0	0	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
MAR 19	-	-	-	-	-.0006	.7105	0	0	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
MAY 19	-	-	-	-	-.0006	.7109	0	0	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
Total							-	2	Thursday, 11 May 2017 10:33 PM	Cotton Future	Final	05/09/2017	FALSE	460
MAY 17	-	-	-	-	-.15	22.50	0	133	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
JUN 17	-	-	-	-	-.15	22.50	0	630	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
JLY 17	-	-	-	-	-.15	22.50	0	100	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
AUG 17	-	-	-	-	-.15	22.55	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
SEP 17	-	-	-	-	-.15	22.55	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
OCT 17	-	-	-	-	-.15	22.55	0	400	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
NOV 17	-	-	-	-	-.15	22.60	0	500	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
DEC 17	-	-	-	-	-.10	22.75	0	413	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
JAN 18	-	-	-	-	-.10	22.80	0	1,200	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
FEB 18	-	-	-	-	-.10	22.95	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
MAR 18	-	-	-	-	-.15	23.00	0	100	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
APR 18	-	-	-	-	-.15	23.05	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
MAY 18	-	-	-	-	-.10	23.20	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
JUN 18	-	-	-	-	-.15	23.40	0	200	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
JLY 18	-	-	-	-	-.15	23.50	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
AUG 18	-	-	-	-	-.10	23.65	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
SEP 18	-	-	-	-	-.10	23.65	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
OCT 18	-	-	-	-	-.10	23.75	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
NOV 18	-	-	-	-	-.15	23.85	0	640	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
DEC 18	-	-	-	-	-.15	23.85	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
JAN 19	-	-	-	-	-.15	23.95	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
FEB 19	-	-	-	-	-.10	24.15	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
MAR 19	-	-	-	-	-.10	24.15	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
APR 19	-	-	-	-	-.10	24.55	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
MAY 19	-	-	-	-	-.10	24.55	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
JUN 19	-	-	-	-	-.10	24.55	0	15	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
JLY 19	-	-	-	-	-.10	25.00	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
AUG 19	-	-	-	-	-.10	25.00	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
SEP 19	-	-	-	-	-.10	25.00	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
OCT 19	-	-	-	-	-.10	25.45	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
NOV 19	-	-	-	-	-.10	25.45	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
DEC 19	-	-	-	-	-.10	25.45	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
JAN 20	-	-	-	-	-.15	25.65	0	0	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
FEB 20	-	-	-	-	-.15	25.65	0	200	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
Total							-	4,531	Thursday, 11 May 2017 10:33 PM	UxC Uranium U3O8 Future	Final	05/09/2017	FALSE	461
Total							-	-		Cat Risk Florida Future	Final	05/09/2017	FALSE	462
JLY 17	-	-	-	-	UNCH	.00	0	0	Thursday, 11 May 2017 10:33 PM	Brent Crude Oil TAS Future	Final	05/09/2017	FALSE	463
AUG 17	-	-	-	-	UNCH	.00	0	0	Thursday, 11 May 2017 10:33 PM	Brent Crude Oil TAS Future	Final	05/09/2017	FALSE	463
SEP 17	-	-	-	-	UNCH	.00	0	0	Thursday, 11 May 2017 10:33 PM	Brent Crude Oil TAS Future	Final	05/09/2017	FALSE	463
Total							-	-	Thursday, 11 May 2017 10:33 PM	Brent Crude Oil TAS Future	Final	05/09/2017	FALSE	463
JLY 17	.0000	.0025	.0000	.0000	UNCH	.0000	455	0	Thursday, 11 May 2017 10:33 PM	Brent Crude Oil Last Day TAS Future	Final	05/09/2017	FALSE	464
AUG 17	-	-	-	-	UNCH	.0000	0	0	Thursday, 11 May 2017 10:33 PM	Brent Crude Oil Last Day TAS Future	Final	05/09/2017	FALSE	464
SEP 17	-	-	-	-	UNCH	.0000	0	0	Thursday, 11 May 2017 10:33 PM	Brent Crude Oil Last Day TAS Future	Final	05/09/2017	FALSE	464
Total							455	-	Thursday, 11 May 2017 10:33 PM	Brent Crude Oil Last Day TAS Future	Final	05/09/2017	FALSE	464
Total							-	-		Cat Risk Nationwide Future	Final	05/09/2017	FALSE	466
Total							-	-		Cat Risk Texas to Maine Future	Final	05/09/2017	FALSE	468
Total							-	-		No. 11 Sugar TAS Future	Final	05/09/2017	FALSE	469
JLY 17	-	.1569B	-	.1547B	+.0006	.1544	0	7	Thursday, 11 May 2017 10:33 PM	No. 11 Sugar Future	Final	05/09/2017	FALSE	470
OCT 17	-	.1587B	-	.1582A	+.0008	.1576	0	0	Thursday, 11 May 2017 10:33 PM	No. 11 Sugar Future	Final	05/09/2017	FALSE	470
MAR 18	-	-	-	-	+.0007	.1639	0	0	Thursday, 11 May 2017 10:33 PM	No. 11 Sugar Future	Final	05/09/2017	FALSE	470
MAY 18	-	-	-	-	+.0005	.1636	0	0	Thursday, 11 May 2017 10:33 PM	No. 11 Sugar Future	Final	05/09/2017	FALSE	470
JLY 18	-	-	-	-	+.0004	.1638	0	0	Thursday, 11 May 2017 10:33 PM	No. 11 Sugar Future	Final	05/09/2017	FALSE	470
OCT 18	-	-	-	-	UNCH	.1653	0	0	Thursday, 11 May 2017 10:33 PM	No. 11 Sugar Future	Final	05/09/2017	FALSE	470
MAR 19	-	-	-	-	-.0004	.1683	0	0	Thursday, 11 May 2017 10:33 PM	No. 11 Sugar Future	Final	05/09/2017	FALSE	470
MAY 19	-	-	-	-	-.0005	.1673	0	0	Thursday, 11 May 2017 10:33 PM	No. 11 Sugar Future	Final	05/09/2017	FALSE	470
Total							-	7	Thursday, 11 May 2017 10:33 PM	No. 11 Sugar Future	Final	05/09/2017	FALSE	470
Total							-	-		GSCI Spot Future	Final	05/09/2017	FALSE	477
Total							-	-		Fortune E-50 Future	Final	05/09/2017	FALSE	478
Total							-	-	Thursday, 11 May 2017 10:33 PM	Butter Future	Final	05/09/2017	FALSE	485
Total							-	-		Euro/British Pound AON Future	Final	05/09/2017	FALSE	492
Total							-	-		Euro/Japanese Yen AON Future	Final	05/09/2017	FALSE	493
Total							-	-		Euro/Swiss Franc AON Future	Final	05/09/2017	FALSE	494
Total							-	-		Euro/Australian Dollar AON Future	Final	05/09/2017	FALSE	495
Total							-	-		Euro/Canadian Dollar AON Future	Final	05/09/2017	FALSE	496
Total							-	-		Euro/Swedish Krona AON Future	Final	05/09/2017	FALSE	497
Total							-	-		Euro/Norwegian Krone AON Future	Final	05/09/2017	FALSE	498
Total							-	-		Canadian Dollar/Japanese Yen AON Future	Final	05/09/2017	FALSE	499
Total							-	-		Australian Dollar/Canadian Dollar AON Future	Final	05/09/2017	FALSE	500
Total							-	-		Australian Dollar/Japanese Yen AON Future	Final	05/09/2017	FALSE	501
Total							-	-		British Pound/Swiss Franc AON Future	Final	05/09/2017	FALSE	502
Total							-	-		British Pound/Japanese Yen AON Future	Final	05/09/2017	FALSE	503
Total							-	-		Swiss Franc/Japanese Yen AON Future	Final	05/09/2017	FALSE	504
Total							-	-		Euroyen-1 Month Eurodollar Future	Final	05/09/2017	FALSE	516
Total							-	-		British Pound AON Future	Final	05/09/2017	FALSE	521
Total							-	-		Canadian Dollar Reciprocal Future	Final	05/09/2017	FALSE	522
Total							-	-		Canadian Dollar AON Future	Final	05/09/2017	FALSE	523
Total							-	-		Euro FX AON Future	Final	05/09/2017	FALSE	524
Total							-	-		Japanese Yen AON Future	Final	05/09/2017	FALSE	525
Total							-	-		Swiss Franc AON Future	Final	05/09/2017	FALSE	526
Total							-	-		Japanese Yen Reciprocal Future	Final	05/09/2017	FALSE	527
Total							-	-		Swiss Franc Reciprocal Future	Final	05/09/2017	FALSE	528
Total							-	-		Australian Dollar AON Future	Final	05/09/2017	FALSE	529
Total							-	-		Japanese Govt. Bond Future	Final	05/09/2017	FALSE	530
Total							-	-		Eurodollar AON Future	Final	05/09/2017	FALSE	531
Total							-	-		1 Month Eurodollar AON Future	Final	05/09/2017	FALSE	532
Total							-	-		Australian Dollar/New Zealand Dollar AON Future	Final	05/09/2017	FALSE	533
Total							-	-		Brazilian Real AON Future	Final	05/09/2017	FALSE	534
Total							-	-		CME $Index AON Future	Final	05/09/2017	FALSE	535
Total							-	-		Mexican Peso AON Future	Final	05/09/2017	FALSE	536
Total							-	-		New Zealand Dollar AON Future	Final	05/09/2017	FALSE	537
Total							-	-		Norweigian Krone AON Future	Final	05/09/2017	FALSE	538
Total							-	-		Russian Ruble AON Future	Final	05/09/2017	FALSE	539
Total							-	-		South African Rand AON Future	Final	05/09/2017	FALSE	540
Total							-	-		Swedish Krona AON Future	Final	05/09/2017	FALSE	541
Total							-	-		Brazilian Real Reciprocal Future	Final	05/09/2017	FALSE	542
Total							-	-		Mexican Peso Reciprocal Future	Final	05/09/2017	FALSE	543
Total							-	-		Russian Ruble Reciprocal Future	Final	05/09/2017	FALSE	544
Total							-	-		South African Rand Reciprocal Future	Final	05/09/2017	FALSE	545
Total							-	-		NASDAQ Composite Future	Final	05/09/2017	FALSE	546
Total							-	-		Russell 1000  Future	Final	05/09/2017	FALSE	547
Total							-	-		Polish Zloty AON Futures	Final	05/09/2017	FALSE	555
Total							-	-		Hungarian Forint AON Futures	Final	05/09/2017	FALSE	556
Total							-	-		Czech Koruna Futures AON	Final	05/09/2017	FALSE	557
Total							-	-		Euro/Polish Zloty AON Future	Final	05/09/2017	FALSE	558
Total							-	-		Euro/Hungarian Forint AON Future	Final	05/09/2017	FALSE	559
Total							-	-		Euro/Czech Koruna AON Future	Final	05/09/2017	FALSE	560
Total							-	-		91- Day CETES Future	Final	05/09/2017	FALSE	563
Total							-	-		NY Harbor ULSD Crack Spread Option	Final	05/09/2017	FALSE	566
Total							-	-	Thursday, 11 May 2017 10:33 PM	Liquid 50 Credit Default Swap Index Future	Final	05/09/2017	FALSE	567
Total							-	-		Liquid 50 Credit Default Swap Index	Final	05/09/2017	FALSE	568
Total							-	-		South American Soybean/NorthAmerican Soybean Future	Final	05/09/2017	FALSE	569
Total							-	-		Corn/Wheat Future	Final	05/09/2017	FALSE	570
Total							-	-		Live Cattle/Lean Hog Future	Final	05/09/2017	FALSE	571
Total							-	-	Thursday, 11 May 2017 06:00 PM	New York Harbor Ultra Low Sulfur Diesel (ULSD) Physcial Future	Final	05/09/2017	FALSE	572
Total							-	-		Dow Jones Emerging Market Index Future	Final	05/09/2017	FALSE	573
Total							-	-		Ethanol	Final	05/09/2017	FALSE	574
Total							-	-		New York Central Park Snowfall NOV Seasonal Strip Future	Final	05/09/2017	FALSE	575
Total							-	-		New York Central Park Snowfall OCT Seasonal Strip Future	Final	05/09/2017	FALSE	576
Total							-	-		LMC II TRAKRS Future	Final	05/09/2017	FALSE	577
Total							-	-	Thursday, 11 May 2017 10:33 PM	PIMCO CCR TRAKRS Future	Final	05/09/2017	FALSE	578
Total							-	-		PIMCO SPTR TRAKRS Future	Final	05/09/2017	FALSE	579
Total							-	-		Rogers Intl CMDY TRAKRS Future	Final	05/09/2017	FALSE	580
Total							-	-		CME Seasonal Frost Index Future	Final	05/09/2017	FALSE	581
Total							-	-		London CAT APR Seasonal Strip Future	Final	05/09/2017	FALSE	582
SEP 17	-	-	-	-	UNCH	2305.	0	0	Thursday, 11 May 2017 06:00 PM	London CAT MAY Seasonal Strip Future	Final	05/09/2017	FALSE	583
Total							-	-	Thursday, 11 May 2017 06:00 PM	London CAT MAY Seasonal Strip Future	Final	05/09/2017	FALSE	583
Total							-	-		London CAT JUN Seasonal Strip Future	Final	05/09/2017	FALSE	584
Total							-	-		London CAT JUL Seasonal Strip Future	Final	05/09/2017	FALSE	585
Total							-	-		London CAT AUG Seasonal Strip Future	Final	05/09/2017	FALSE	586
Total							-	-		London CAT SEP Seasonal Strip Future	Final	05/09/2017	FALSE	587
Total							-	-		Paris CAT Monthly Future	Final	05/09/2017	FALSE	588
Total							-	-		Paris CAT APR Seasonal Strip Future	Final	05/09/2017	FALSE	589
Total							-	-		Paris CAT MAY Seasonal Strip Future	Final	05/09/2017	FALSE	590
Total							-	-		Paris CAT JUN Seasonal Strip Future	Final	05/09/2017	FALSE	591
Total							-	-		Paris CAT JUL Seasonal Strip Future	Final	05/09/2017	FALSE	592
Total							-	-		Paris CAT AUG Seasonal Strip Future	Final	05/09/2017	FALSE	593
Total							-	-		Paris CAT SEP Seasonal Strip Future	Final	05/09/2017	FALSE	594
MAY 17	-	-	-	-	UNCH	380.	0	0	Thursday, 11 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	05/09/2017	FALSE	595
JUN 17	-	-	-	-	UNCH	481.	0	0	Thursday, 11 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	05/09/2017	FALSE	595
JLY 17	-	-	-	-	UNCH	597.	0	0	Thursday, 11 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	05/09/2017	FALSE	595
AUG 17	-	-	-	-	UNCH	551.	0	0	Thursday, 11 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	05/09/2017	FALSE	595
SEP 17	-	-	-	-	UNCH	404.	0	0	Thursday, 11 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	05/09/2017	FALSE	595
OCT 17	-	-	-	-	UNCH	243.	0	0	Thursday, 11 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	05/09/2017	FALSE	595
Total							-	-	Thursday, 11 May 2017 06:00 PM	Amsterdam CAT Monthly Future	Final	05/09/2017	FALSE	595
Total							-	-		Amsterdam CAT APR Seasonal Strip Future	Final	05/09/2017	FALSE	596
SEP 17	-	-	-	-	UNCH	2413.	0	0	Thursday, 11 May 2017 06:00 PM	Amsterdam CAT MAY Seasonal Strip Future	Final	05/09/2017	FALSE	597
Total							-	-	Thursday, 11 May 2017 06:00 PM	Amsterdam CAT MAY Seasonal Strip Future	Final	05/09/2017	FALSE	597
Total							-	-		Amsterdam CAT JUN Seasonal Strip Future	Final	05/09/2017	FALSE	598
Total							-	-		Amsterdam CAT JUL Seasonal Strip Future	Final	05/09/2017	FALSE	599
Total							-	-		Amsterdam CAT AUG Seasonal Strip Future	Final	05/09/2017	FALSE	600
Total							-	-		Amsterdam CAT SEP Seasonal Strip Future	Final	05/09/2017	FALSE	601
Total							-	-		Detroit CDD APR Seasonal Strip Future	Final	05/09/2017	FALSE	602
Total							-	-		Detroit CDD MAY Seasonal Strip Future	Final	05/09/2017	FALSE	603
Total							-	-		Detroit CDD JUN Seasonal Strip Future	Final	05/09/2017	FALSE	604
Total							-	-		Detroit CDD JUL Seasonal Strip Future	Final	05/09/2017	FALSE	605
Total							-	-		Detroit CDD AUG Seasonal Strip Future	Final	05/09/2017	FALSE	606
Total							-	-		Detroit CDD SEP Seasonal Strip Future	Final	05/09/2017	FALSE	607
